131,9416,123
572,9586,117
2301,7604,44
4881,2388,103
284,8333,56
3727,9231,50
7388,1185,121
5029,5012,80
2106,1777,32
7612,3602,129
268,8984,138
5725,8498,62
9270,3079,135
3880,468,14
646,9374,57
1195,4857,57
4739,9712,16
5115,17,19
5660,2510,145
1197,4229,95
3300,6698,138
5193,9766,46
8986,2010,83
8367,4135,96
8345,1289,76
1557,7314,142
9489,8604,83
3152,2846,38
9314,133,13
8112,1899,52
2238,2163,19
1063,383,139
2781,8592,110
3394,6000,37
1287,8635,103
4182,6614,90
3069,4504,122
2666,93,27
7295,7299,80
4789,9689,105
6868,7967,68
4749,4307,110
3054,1931,43
5543,2364,64
9147,9857,100
1677,1027,102
1576,9328,52
661,4805,54
4463,9693,120
9553,4777,115
7641,4920,68
3156,4793,29
8078,8205,42
874,2112,124
6327,6445,55
3341,5851,101
4830,8819,74
3213,5905,19
8362,1905,16
2795,6601,25
7234,9343,95
1086,3633,37
9919,8012,145
2566,2981,141
3351,2107,115
263,2168,56
6529,8318,12
9571,5550,149
9399,794,118
8696,865,42
2893,1707,120
6058,8026,66
508,7796,74
2526,7667,82
3539,7199,65
1647,4093,116
4052,9146,72
7206,426,16
1977,5256,131
796,7237,110
1107,7935,124
2348,8421,51
1642,7166,126
6569,1745,46
4626,4315,77
2272,4692,19
68,1198,62
5091,7140,103
5794,3462,138
7816,1389,44
6575,5351,147
399,5706,72
2452,3763,28
2495,513,77
9713,2638,12
3805,9362,77
4689,9765,81
2169,5921,70
4765,6644,114
9318,8437,131
4999,7571,105
6562,9356,10
2025,1900,22
8859,58,141
5516,5284,71
7918,2303,146
1553,4164,117
8284,6140,59
3259,646,109
844,8730,27
2608,1755,60
2845,3894,16
136,643,55
4288,1617,140
2303,7485,108
7970,875,25
1812,8572,27
6625,9532,98
7598,7971,103
1535,5669,113
5370,3330,143
8424,234,95
6063,1921,112
7840,1735,10
6360,6323,97
7174,1604,82
4038,6029,81
4057,6657,35
8454,4738,103
