7574,3959,45
2531,7885,73
5957,506,26
9398,5976,26
5168,3729,129
6649,7502,54
5023,5948,138
9702,7023,72
5413,2071,127
48,1127,102
6245,7270,95
1031,5054,39
28,1262,96
4940,7024,94
5729,1796,22
5914,8528,25
950,9017,53
3217,1416,42
4184,5276,53
9931,572,41
422,429,139
2443,4688,76
4917,1771,95
1026,2294,87
211,7698,147
7917,4488,149
7450,5063,36
1638,1541,109
2239,5974,76
8609,2988,100
6201,9378,104
3052,1733,15
9132,4130,48
4625,2955,107
3861,3791,26
5617,6182,146
9951,4075,100
7632,3499,24
2362,1177,80
55,3173,47
4605,9066,128
8476,9130,142
4243,2143,123
3640,6639,16
2107,7,128
42,1935,83
2301,4027,14
2043,9860,38
7887,9505,139
9422,7126,134
4420,3204,115
355,826,110
9609,7547,85
1110,8593,144
5441,6941,35
1386,6727,104
7173,9311,107
7785,9514,130
7511,7471,61
9931,9121,43
2785,8928,114
9191,1375,32
3255,3634,28
6789,9117,63
729,6509,38
2162,7906,10
4637,1800,52
9817,4977,82
1393,6032,21
4894,8232,57
2432,2334,149
2487,2415,17
7631,9720,21
1720,5787,12
4035,4487,91
6297,2746,88
2001,1100,127
6761,7641,114
2903,4936,134
7131,4418,147
8457,9329,102
1258,4528,121
3498,7666,87
2887,4239,39
5334,6105,22
3931,8449,143
6467,761,43
4333,7080,61
5438,9293,101
7053,3012,108
1537,4663,43
3386,7917,66
9200,9406,68
6966,6599,101
8112,7805,111
8811,8195,76
2441,3621,38
3717,3502,45
5153,5667,135
7220,2814,107
9388,1496,69
163,541,138
5013,4128,88
6498,7178,102
3457,7357,140
3202,7901,143
3175,8386,14
7857,9029,143
600,3560,41
5620,3102,125
3458,3652,45
4289,3097,28
8372,723,73
6440,5855,27
2075,2735,43
2170,417,24
9536,9476,76
7036,9624,30
8924,2715,71
5388,9369,79
8468,8181,59
5657,1227,42
4318,1752,39
1475,2428,121
6835,2433,101
1787,211,47
2648,7392,59
4478,2398,45
3435,9105,77
9331,8874,106
6999,3318,88
1297,1080,51
8803,2391,49
2004,4609,62
4053,4984,81
9399,1170,42
4821,6659,37
488,2104,65
2559,7219,66
7301,3095,115
5896,2642,37
115,2013,130
7874,2837,66
2799,7073,141
1765,8764,21
3595,1042,71
7402,4202,46
4189,1544,54
5049,1643,28
9357,2584,117
9041,6870,69
4730,1818,91
1290,7061,75
2889,5173,108
9035,2825,131
4659,231,112
4100,1059,119
1607,131,71
8377,4619,20
5162,2394,80
119,2163,79
3458,1642,103
4597,452,47
9127,2804,102
7065,2331,33
8066,3113,131
7427,9175,83
4568,5384,123
1682,2033,87
9595,4914,70
815,9095,128
6169,904,126
3850,7034,145
9212,8354,118
7085,5681,143
7437,9928,121
6632,4335,135
7639,5873,40
7338,358,119
2766,8268,147
